Linux 6.8.0-87-generic (jschoi) 	09/14/2026 	_x86_64_	(24 CPU)

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
12:13:49 AM  1000   4091159    4.00    1.00    0.00    0.00    5.00    10   4851.00      0.00 2620408  171112   0.52  fastlio_mapping
12:14:54 AM  1000   4091159   15.00    1.00    0.00    0.00   16.00     6    807.00      0.00 2623204  239172   0.73  fastlio_mapping

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
12:14:55 AM  1000   4091159   16.00    3.00    0.00    0.00   19.00     2    898.00      0.00 2623204  239792   0.74  fastlio_mapping

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
12:14:56 AM  1000   4091159   16.00    3.00    0.00    0.00   19.00    12    806.00      0.00 2623204  240036   0.74  fastlio_mapping

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
12:14:57 AM  1000   4091159   16.00    3.00    0.00    0.00   19.00     2    832.00      0.00 2623448  240564   0.74  fastlio_mapping

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
12:14:58 AM  1000   4091159   15.00    2.00    0.00    0.00   17.00     2    886.00      0.00 2623448  240872   0.74  fastlio_mapping

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
12:14:59 AM  1000   4091159   15.00    2.00    0.00    0.00   17.00     2   1646.00      0.00 2626580  244108   0.75  fastlio_mapping

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
12:15:00 AM  1000   4091159   15.00    3.00    0.00    0.00   18.00     2   1000.00      0.00 2626628  245108   0.75  fastlio_mapping

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
12:15:01 AM  1000   4091159   16.00    2.00    0.00    0.00   18.00    14    893.00      0.00 2626684  245684   0.75  fastlio_mapping

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
12:15:02 AM  1000   4091159   17.00    1.00    0.00    0.00   18.00    14    930.00      0.00 2626740  245968   0.75  fastlio_mapping

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
12:15:03 AM  1000   4091159   17.00    3.00    0.00    0.00   20.00    14    968.00      0.00 2626800  246596   0.76  fastlio_mapping

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
12:15:04 AM  1000   4091159   15.00    2.00    0.00    0.00   17.00     4   1021.00      0.00 2626824  247224   0.76  fastlio_mapping

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
12:15:05 AM  1000   4091159   18.00    2.00    0.00    0.00   20.00     6   1049.00      0.00 2626884  248040   0.76  fastlio_mapping

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
12:15:06 AM  1000   4091159   17.00    2.00    0.00    0.00   19.00     4   1146.00      0.00 2626944  249024   0.76  fastlio_mapping

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
12:15:07 AM  1000   4091159   15.00    2.00    0.00    0.00   17.00     6   1179.00      0.00 2627004  250104   0.77  fastlio_mapping

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
12:15:08 AM  1000   4091159   14.00    3.00    0.00    0.00   17.00     2   1027.00      0.00 2627032  250592   0.77  fastlio_mapping

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
12:15:09 AM  1000   4091159   14.00    2.00    0.00    0.00   16.00    13   1025.00      0.00 2627056  251300   0.77  fastlio_mapping

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
12:15:10 AM  1000   4091159   12.00    2.00    0.00    0.00   14.00    13   1088.00      0.00 2627080  251732   0.77  fastlio_mapping

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
12:15:11 AM  1000   4091159   13.00    3.00    0.00    0.00   16.00    14   1040.00      0.00 2627104  252164   0.77  fastlio_mapping

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
12:15:12 AM  1000   4091159   17.00    1.00    0.00    0.00   18.00    13   1031.00      0.00 2627164  252640   0.78  fastlio_mapping

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
12:15:13 AM  1000   4091159   17.00    2.00    0.00    0.00   19.00    14   1169.00      0.00 2627224  253356   0.78  fastlio_mapping

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
12:15:14 AM  1000   4091159   12.00    2.00    0.00    0.00   14.00    10   1202.00      0.00 2627280  254364   0.78  fastlio_mapping

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
12:15:15 AM  1000   4091159   14.00    3.00    0.00    0.00   17.00    14   2151.00      0.00 2631116  255200   0.78  fastlio_mapping

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
12:15:16 AM  1000   4091159   15.00    2.00    0.00    0.00   17.00     2   1157.00      0.00 2631168  256168   0.79  fastlio_mapping

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
12:15:17 AM  1000   4091159   13.00    1.00    0.00    0.00   14.00    12   1146.00      0.00 2631208  256604   0.79  fastlio_mapping

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
12:15:18 AM  1000   4091159   12.00    2.00    0.00    0.00   14.00     0   1019.00      0.00 2631240  256724   0.79  fastlio_mapping

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
12:15:19 AM  1000   4091159   13.00    2.00    0.00    0.00   15.00     4   1062.00      0.00 2631276  257088   0.79  fastlio_mapping

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
12:15:20 AM  1000   4091159   15.00    2.00    0.00    0.00   17.00     6   1098.00      0.00 2631312  257360   0.79  fastlio_mapping

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
12:15:21 AM  1000   4091159   14.00    3.00    0.00    0.00   17.00     4   1058.00      0.00 2631344  257600   0.79  fastlio_mapping

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
12:15:22 AM  1000   4091159   13.00    2.00    0.00    0.00   15.00    12   1187.00      0.00 2631388  258068   0.79  fastlio_mapping

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
12:15:23 AM  1000   4091159   14.00    2.00    0.00    0.00   16.00    13   1261.00      0.00 2631436  258944   0.79  fastlio_mapping

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
12:15:24 AM  1000   4091159   15.00    3.00    0.00    0.00   18.00    13   1276.00      0.00 2631488  259888   0.80  fastlio_mapping

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
12:15:25 AM  1000   4091159   15.00    3.00    0.00    0.00   18.00    13   1258.00      0.00 2631548  260452   0.80  fastlio_mapping

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
12:15:26 AM  1000   4091159   14.00    2.00    0.00    0.00   16.00    13   1432.00      0.00 2631572  261652   0.80  fastlio_mapping

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
12:15:27 AM  1000   4091159   13.00    2.00    0.00    0.00   15.00    13   1356.00      0.00 2631596  262596   0.81  fastlio_mapping

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
12:15:28 AM  1000   4091159   13.00    2.00    0.00    0.00   15.00    13   1246.00      0.00 2631624  263232   0.81  fastlio_mapping

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
12:15:29 AM  1000   4091159   15.00    1.00    0.00    0.00   16.00     4   1166.00      0.00 2631648  263388   0.81  fastlio_mapping

